Entity,Code,Year,Hydro (% equivalent primary energy)
Russia,RUS,1994,6.3920393
Russia,RUS,1995,6.766846
Russia,RUS,1996,6.1551003
Russia,RUS,1997,6.6399984
Russia,RUS,1998,6.6973066
Russia,RUS,1999,6.6968265
Russia,RUS,2000,6.725324
Russia,RUS,2001,6.971339
Russia,RUS,2002,6.4857383
Russia,RUS,2003,6.061144
Russia,RUS,2004,6.7372108
Russia,RUS,2005,6.586662
Russia,RUS,2006,6.291565
Russia,RUS,2007,6.35434
Russia,RUS,2008,5.8504515
Russia,RUS,2009,6.467367
Russia,RUS,2010,5.913421
Russia,RUS,2011,5.5666146
Russia,RUS,2012,5.513793
Russia,RUS,2013,6.146416
Russia,RUS,2014,5.829692
Russia,RUS,2015,5.7045407
Russia,RUS,2016,6.111907
Russia,RUS,2017,6.056884
Russia,RUS,2018,5.9815288
Russia,RUS,2019,6.1214848
Russia,RUS,2020,6.9058843
Russia,RUS,2021,6.734739
Russia,RUS,2022,5.970022
Russia,RUS,2023,6.003008
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0
Saudi Arabia,SAU,2009,0
Saudi Arabia,SAU,2010,0
Saudi Arabia,SAU,2011,0
Saudi Arabia,SAU,2012,0
Saudi Arabia,SAU,2013,0
Saudi Arabia,SAU,2014,0
Saudi Arabia,SAU,2015,0
Saudi Arabia,SAU,2016,0
Saudi Arabia,SAU,2017,0
Saudi Arabia,SAU,2018,0
Saudi Arabia,SAU,2019,0
Saudi Arabia,SAU,2020,0
Saudi Arabia,SAU,2021,0
Saudi Arabia,SAU,2022,0
Saudi Arabia,SAU,2023,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Slovakia,SVK,1965,6.1526546
Slovakia,SVK,1966,5.695992
Slovakia,SVK,1967,4.855119
Slovakia,SVK,1968,4.037017
Slovakia,SVK,1969,3.0090578
Slovakia,SVK,1970,4.1029906
Slovakia,SVK,1971,2.8729022
Slovakia,SVK,1972,2.8613744
Slovakia,SVK,1973,2.3518412
Slovakia,SVK,1974,3.7575521
Slovakia,SVK,1975,3.2334025
Slovakia,SVK,1976,3.1432195
Slovakia,SVK,1977,3.5666409
Slovakia,SVK,1978,3.1892207
Slovakia,SVK,1979,2.585242
Slovakia,SVK,1980,3.0467434
Slovakia,SVK,1981,2.6747828
Slovakia,SVK,1982,2.3736458
Slovakia,SVK,1983,2.5121586
Slovakia,SVK,1984,1.9794103
Slovakia,SVK,1985,2.611933
Slovakia,SVK,1986,2.0846353
Slovakia,SVK,1987,2.3514032
Slovakia,SVK,1988,2.125359
Slovakia,SVK,1989,2.34242
Slovakia,SVK,1990,2.238396
Slovakia,SVK,1991,1.8738332
Slovakia,SVK,1992,2.6797173
Slovakia,SVK,1993,4.882404
Slovakia,SVK,1994,6.2258196
Slovakia,SVK,1995,6.879693
Slovakia,SVK,1996,5.918111
Slovakia,SVK,1997,5.796413
Slovakia,SVK,1998,6.0220594
Slovakia,SVK,1999,6.2612333
Slovakia,SVK,2000,6.2527742
Slovakia,SVK,2001,6.4457603
Slovakia,SVK,2002,6.7909007
Slovakia,SVK,2003,4.58991
Slovakia,SVK,2004,5.494144
Slovakia,SVK,2005,5.869387
Slovakia,SVK,2006,5.684904
Slovakia,SVK,2007,6.0909896
Slovakia,SVK,2008,5.348868
Slovakia,SVK,2009,6.3422832
Slovakia,SVK,2010,7.0976524
Slovakia,SVK,2011,5.272215
Slovakia,SVK,2012,5.9244633
Slovakia,SVK,2013,6.7901883
Slovakia,SVK,2014,6.295604
Slovakia,SVK,2015,5.689401
Slovakia,SVK,2016,6.316429
Slovakia,SVK,2017,5.9135323
Slovakia,SVK,2018,4.9651732
Slovakia,SVK,2019,6.211719
Slovakia,SVK,2020,6.5495768
Slovakia,SVK,2021,5.707217
Slovakia,SVK,2022,5.3304176
Slovakia,SVK,2023,6.604698
Slovenia,SVN,1990,12.717572
Slovenia,SVN,1991,15.401305
Slovenia,SVN,1992,15.633246
Slovenia,SVN,1993,13.474588
Slovenia,SVN,1994,14.181859
Slovenia,SVN,1995,12.933574
Slovenia,SVN,1996,13.901846
Slovenia,SVN,1997,11.45787
Slovenia,SVN,1998,12.754673
Slovenia,SVN,1999,13.977968
Slovenia,SVN,2000,14.448674
Slovenia,SVN,2001,13.561768
Slovenia,SVN,2002,11.821649
Slovenia,SVN,2003,10.687874
Slovenia,SVN,2004,13.859439
Slovenia,SVN,2005,11.616964
Slovenia,SVN,2006,11.904678
Slovenia,SVN,2007,10.816468
Slovenia,SVN,2008,12.055626
Slovenia,SVN,2009,15.238301
Slovenia,SVN,2010,14.48602
Slovenia,SVN,2011,11.692583
Slovenia,SVN,2012,13.092009
Slovenia,SVN,2013,15.617948
Slovenia,SVN,2014,19.917475
Slovenia,SVN,2015,13.725181
Slovenia,SVN,2016,15.095142
Slovenia,SVN,2017,12.753558
Slovenia,SVN,2018,15.106448
Slovenia,SVN,2019,14.759028
Slovenia,SVN,2020,16.764612
Slovenia,SVN,2021,16.101866
Slovenia,SVN,2022,11.626597
Slovenia,SVN,2023,17.830471
South Africa,ZAF,1965,0.03088645
South Africa,ZAF,1966,0.029866168
South Africa,ZAF,1967,0.020714175
South Africa,ZAF,1968,0.018117521
South Africa,ZAF,1969,0.015396577
South Africa,ZAF,1970,0.017539406
South Africa,ZAF,1971,0.07294351
South Africa,ZAF,1972,0.5257942
South Africa,ZAF,1973,0.577211
South Africa,ZAF,1974,0.64483654
South Africa,ZAF,1975,0.59844273
South Africa,ZAF,1976,0.960404
South Africa,ZAF,1977,0.97140497
South Africa,ZAF,1978,0.96227145
South Africa,ZAF,1979,0.55904925
South Africa,ZAF,1980,0.45417184
South Africa,ZAF,1981,0.65005094
South Africa,ZAF,1982,0.37149054
South Africa,ZAF,1983,0.2147052
South Africa,ZAF,1984,0.18491055
South Africa,ZAF,1985,0.20175482
South Africa,ZAF,1986,0.5151001
South Africa,ZAF,1987,0.50519806
South Africa,ZAF,1988,0.89705485
South Africa,ZAF,1989,0.8193388
South Africa,ZAF,1990,0.29005042
South Africa,ZAF,1991,0.5727414
South Africa,ZAF,1992,0.21651152
South Africa,ZAF,1993,0.04210848
South Africa,ZAF,1994,0.29699612
South Africa,ZAF,1995,0.13997532
South Africa,ZAF,1996,0.3422001
South Africa,ZAF,1997,0.5307417
South Africa,ZAF,1998,0.41190335
South Africa,ZAF,1999,0.18135448
South Africa,ZAF,2000,0.27464914
South Africa,ZAF,2001,0.4243205
South Africa,ZAF,2002,0.5238757
South Africa,ZAF,2003,0.19075349
South Africa,ZAF,2004,0.19940606
South Africa,ZAF,2005,0.2935298
South Africa,ZAF,2006,0.62175894
South Africa,ZAF,2007,0.5948404
South Africa,ZAF,2008,0.24248916
South Africa,ZAF,2009,0.27896488
South Africa,ZAF,2010,0.21668261
South Africa,ZAF,2011,0.584425
South Africa,ZAF,2012,0.196139
South Africa,ZAF,2013,0.21037588
South Africa,ZAF,2014,0.33614358
South Africa,ZAF,2015,0.13866591
South Africa,ZAF,2016,0.11268398
South Africa,ZAF,2017,0.13982728
South Africa,ZAF,2018,0.20533988
South Africa,ZAF,2019,0.1314704
South Africa,ZAF,2020,0.27622402
South Africa,ZAF,2021,0.37554103
South Africa,ZAF,2022,0.5972309
South Africa,ZAF,2023,0.32476485
South America,,1965,10.950933
South America,,1966,11.442433
South America,,1967,11.675979
South America,,1968,11.614463
South America,,1969,11.965155
South America,,1970,13.3377
South America,,1971,13.904128
South America,,1972,14.737048
South America,,1973,15.126848
South America,,1974,16.180588
South America,,1975,17.311821
South America,,1976,17.999102
South America,,1977,18.813196
South America,,1978,19.520573
South America,,1979,20.498066
South America,,1980,22.107733
South America,,1981,22.418633
South America,,1982,23.617315
South America,,1983,25.13586
South America,,1984,26.659046
South America,,1985,27.635447
South America,,1986,27.90601
South America,,1987,28.685278
South America,,1988,28.83234
South America,,1989,29.031046
South America,,1990,29.920797
South America,,1991,31.058895
South America,,1992,30.495728
South America,,1993,31.57759
South America,,1994,31.572607
South America,,1995,31.131641
South America,,1996,30.968431
South America,,1997,31.068132
South America,,1998,30.969357
South America,,1999,30.917446
South America,,2000,31.702126
South America,,2001,29.852451
South America,,2002,30.853506
South America,,2003,31.797394
South America,,2004,30.806843
South America,,2005,31.426596
South America,,2006,31.108541
South America,,2007,30.44548
South America,,2008,29.395384
South America,,2009,30.27765
South America,,2010,28.59529
South America,,2011,28.949478
South America,,2012,27.203264
South America,,2013,25.63277
South America,,2014,24.42166
South America,,2015,23.92595
South America,,2016,24.496796
South America,,2017,24.821453
South America,,2018,25.57504
South America,,2019,25.510895
South America,,2020,26.842216
South America,,2021,23.619638
South America,,2022,24.962923
South America,,2023,24.527897
South Korea,KOR,1986,1.312816
South Korea,KOR,1987,1.5100771
South Korea,KOR,1988,0.677997
South Korea,KOR,1989,0.93018705
South Korea,KOR,1990,1.2992404
South Korea,KOR,1991,0.855016
South Korea,KOR,1992,0.67360526
South Korea,KOR,1993,0.8383732
South Korea,KOR,1994,0.4314351
South Korea,KOR,1995,0.46450454
South Korea,KOR,1996,0.36944294
South Korea,KOR,1997,0.3904488
South Korea,KOR,1998,0.6501432
South Korea,KOR,1999,0.579583
South Korea,KOR,2000,0.52823544
South Korea,KOR,2001,0.29777664
South Korea,KOR,2002,0.3923999
South Korea,KOR,2003,0.5708011
South Korea,KOR,2004,0.48906997
South Korea,KOR,2005,0.40062097
South Korea,KOR,2006,0.36966124
South Korea,KOR,2007,0.37353227
South Korea,KOR,2008,0.3086752
South Korea,KOR,2009,0.2795307
South Korea,KOR,2010,0.33669686
South Korea,KOR,2011,0.39931947
South Korea,KOR,2012,0.33836612
South Korea,KOR,2013,0.36238468
South Korea,KOR,2014,0.22916116
South Korea,KOR,2015,0.17459834
South Korea,KOR,2016,0.22361672
South Korea,KOR,2017,0.21693282
South Korea,KOR,2018,0.25372463
South Korea,KOR,2019,0.212289
South Korea,KOR,2020,0.30423763
South Korea,KOR,2021,0.22793743
South Korea,KOR,2022,0.26062775
South Korea,KOR,2023,0.27951083
South and Central America (EI),,1965,8.943282
South and Central America (EI),,1966,9.394183
South and Central America (EI),,1967,9.568811
South and Central America (EI),,1968,9.611969
South and Central America (EI),,1969,9.944606
South and Central America (EI),,1970,10.923186
South and Central America (EI),,1971,11.489506
South and Central America (EI),,1972,12.06376
South and Central America (EI),,1973,12.362993
South and Central America (EI),,1974,13.39564
South and Central America (EI),,1975,14.396903
South and Central America (EI),,1976,15.080956
South and Central America (EI),,1977,15.714809
South and Central America (EI),,1978,16.495579
South and Central America (EI),,1979,17.55058
South and Central America (EI),,1980,19.019995
South and Central America (EI),,1981,19.294046
South and Central America (EI),,1982,20.529036
South and Central America (EI),,1983,21.966736
South and Central America (EI),,1984,23.306452
South and Central America (EI),,1985,24.473722
South and Central America (EI),,1986,24.916306
South and Central America (EI),,1987,25.614817
South and Central America (EI),,1988,25.83061
South and Central America (EI),,1989,25.8968
South and Central America (EI),,1990,26.677639
South and Central America (EI),,1991,27.737356
South and Central America (EI),,1992,27.344526
South and Central America (EI),,1993,28.402395
South and Central America (EI),,1994,28.314587
South and Central America (EI),,1995,27.955193
South and Central America (EI),,1996,27.894722
South and Central America (EI),,1997,27.918177
South and Central America (EI),,1998,27.758482
South and Central America (EI),,1999,27.826927
South and Central America (EI),,2000,28.139437
South and Central America (EI),,2001,26.215311
South and Central America (EI),,2002,27.04751
South and Central America (EI),,2003,27.741674
South and Central America (EI),,2004,27.024902
South and Central America (EI),,2005,27.60774
South and Central America (EI),,2006,27.295433
South and Central America (EI),,2007,26.90003
South and Central America (EI),,2008,26.273664
South and Central America (EI),,2009,27.098179
South and Central America (EI),,2010,25.736013
South and Central America (EI),,2011,26.12441
South and Central America (EI),,2012,24.749605
South and Central America (EI),,2013,23.416311
South and Central America (EI),,2014,22.296314
South and Central America (EI),,2015,21.740267
South and Central America (EI),,2016,22.240763
South and Central America (EI),,2017,22.654976
South and Central America (EI),,2018,23.25667
South and Central America (EI),,2019,22.936312
South and Central America (EI),,2020,24.48198
South and Central America (EI),,2021,21.741089
South and Central America (EI),,2022,23.025166
South and Central America (EI),,2023,22.423798
Spain,ESP,1969,18.460058
Spain,ESP,1970,15.530945
Spain,ESP,1971,16.159304
Spain,ESP,1972,16.659418
Spain,ESP,1973,12.403914
Spain,ESP,1974,12.600132
Spain,ESP,1975,10.460218
Spain,ESP,1976,7.8615813
Spain,ESP,1977,14.35567
Spain,ESP,1978,14.521416
Spain,ESP,1979,15.54179
Spain,ESP,1980,9.850895
Spain,ESP,1981,7.2557592
Spain,ESP,1982,8.711176
Spain,ESP,1983,8.740983
Spain,ESP,1984,10.014994
Spain,ESP,1985,10.031123
Spain,ESP,1986,8.31933
Spain,ESP,1987,8.2931595
Spain,ESP,1988,10.219998
Spain,ESP,1989,5.355245
Spain,ESP,1990,7.031449
Spain,ESP,1991,7.2906666
Spain,ESP,1992,4.826579
Spain,ESP,1993,6.4273243
Spain,ESP,1994,7.0936027
Spain,ESP,1995,5.604509
Spain,ESP,1996,9.29236
Spain,ESP,1997,7.804997
Spain,ESP,1998,7.2993984
Spain,ESP,1999,4.689387
Spain,ESP,2000,5.7323422
Spain,ESP,2001,7.5943727
Spain,ESP,2002,4.143356
Spain,ESP,2003,7.025196
Spain,ESP,2004,5.2325215
Spain,ESP,2005,2.8907003
Spain,ESP,2006,4.1315074
Spain,ESP,2007,4.211565
Spain,ESP,2008,3.7262766
Spain,ESP,2009,4.454629
Spain,ESP,2010,6.8941746
Spain,ESP,2011,5.0804167
Spain,ESP,2012,3.419283
Spain,ESP,2013,6.350247
Spain,ESP,2014,6.8273945
Spain,ESP,2015,4.817119
Spain,ESP,2016,6.153561
Spain,ESP,2017,3.0436246
Spain,ESP,2018,5.577453
Spain,ESP,2019,3.7422667
Spain,ESP,2020,5.6304803
Spain,ESP,2021,5.065883
Spain,ESP,2022,2.8823767
Spain,ESP,2023,4.2073298
Sri Lanka,LKA,2007,16.58864
Sweden,SWE,1985,30.350336
Sweden,SWE,1986,25.132706
Sweden,SWE,1987,30.272146
Sweden,SWE,1988,30.12604
Sweden,SWE,1989,31.627264
Sweden,SWE,1990,33.282543
Sweden,SWE,1991,29.125734
Sweden,SWE,1992,33.674767
Sweden,SWE,1993,34.107758
Sweden,SWE,1994,26.893625
Sweden,SWE,1995,30.20465
Sweden,SWE,1996,23.529535
Sweden,SWE,1997,30.324146
Sweden,SWE,1998,31.326677
Sweden,SWE,1999,30.721712
Sweden,SWE,2000,35.651752
Sweden,SWE,2001,33.38302
Sweden,SWE,2002,29.822365
Sweden,SWE,2003,25.486397
Sweden,SWE,2004,26.270596
Sweden,SWE,2005,30.805017
Sweden,SWE,2006,27.82246
Sweden,SWE,2007,29.184364
Sweden,SWE,2008,30.48702
Sweden,SWE,2009,31.567554
Sweden,SWE,2010,29.988865
Sweden,SWE,2011,30.228788
Sweden,SWE,2012,33.54488
Sweden,SWE,2013,27.708828
Sweden,SWE,2014,28.752806
Sweden,SWE,2015,32.603577
Sweden,SWE,2016,27.294764
Sweden,SWE,2017,27.425772
Sweden,SWE,2018,26.990625
Sweden,SWE,2019,27.503422
Sweden,SWE,2020,31.625935
Sweden,SWE,2021,30.472092
Sweden,SWE,2022,29.274681
Sweden,SWE,2023,28.710093
Switzerland,CHE,1968,39.673504
Switzerland,CHE,1969,36.701298
Switzerland,CHE,1970,34.634697
Switzerland,CHE,1971,33.697243
Switzerland,CHE,1972,28.542725
Switzerland,CHE,1973,28.314795
Switzerland,CHE,1974,31.026617
Switzerland,CHE,1975,34.594246
Switzerland,CHE,1976,29.048128
Switzerland,CHE,1977,35.284245
Switzerland,CHE,1978,32.405384
Switzerland,CHE,1979,30.585205
Switzerland,CHE,1980,32.192913
Switzerland,CHE,1981,33.83872
Switzerland,CHE,1982,35.368214
Switzerland,CHE,1983,33.15069
Switzerland,CHE,1984,29.171028
Switzerland,CHE,1985,29.27254
Switzerland,CHE,1986,28.629316
Switzerland,CHE,1987,30.347588
Switzerland,CHE,1988,31.091051
Switzerland,CHE,1989,27.672665
Switzerland,CHE,1990,26.569715
Switzerland,CHE,1991,27.85333
Switzerland,CHE,1992,27.944784
Switzerland,CHE,1993,30.625925
Switzerland,CHE,1994,31.830551
Switzerland,CHE,1995,30.233534
Switzerland,CHE,1996,25.582237
Switzerland,CHE,1997,28.333916
Switzerland,CHE,1998,27.702028
Switzerland,CHE,1999,31.680716
Switzerland,CHE,2000,29.897545
Switzerland,CHE,2001,31.197525
Switzerland,CHE,2002,28.340181
Switzerland,CHE,2003,28.13629
Switzerland,CHE,2004,27.231808
Switzerland,CHE,2005,26.240868
Switzerland,CHE,2006,25.16443
Switzerland,CHE,2007,28.088263
Switzerland,CHE,2008,27.934113
Switzerland,CHE,2009,28.105303
Switzerland,CHE,2010,27.845781
Switzerland,CHE,2011,26.681355
Switzerland,CHE,2012,29.895662
Switzerland,CHE,2013,29.189363
Switzerland,CHE,2014,29.919395
Switzerland,CHE,2015,30.636778
Switzerland,CHE,2016,29.312784
Switzerland,CHE,2017,28.624325
Switzerland,CHE,2018,28.484747
Switzerland,CHE,2019,29.52909
Switzerland,CHE,2020,31.883602
Switzerland,CHE,2021,32.10204
Switzerland,CHE,2022,26.56936
Switzerland,CHE,2023,30.53009
Taiwan,TWN,1965,10.868429
Taiwan,TWN,1966,10.439054
Taiwan,TWN,1967,9.467523
Taiwan,TWN,1968,12.089816
Taiwan,TWN,1969,9.123023
Taiwan,TWN,1970,7.8676815
Taiwan,TWN,1971,6.759338
Taiwan,TWN,1972,7.4420853
Taiwan,TWN,1973,5.9530554
Taiwan,TWN,1974,8.604859
Taiwan,TWN,1975,8.733822
Taiwan,TWN,1976,5.838051
Taiwan,TWN,1977,4.998222
Taiwan,TWN,1978,5.2226777
Taiwan,TWN,1979,4.5245976
Taiwan,TWN,1980,2.7495992
Taiwan,TWN,1981,4.8077273
Taiwan,TWN,1982,4.2970924
Taiwan,TWN,1983,4.052549
Taiwan,TWN,1984,3.4155865
Taiwan,TWN,1985,4.465986
Taiwan,TWN,1986,4.1917334
Taiwan,TWN,1987,3.4800556
Taiwan,TWN,1988,2.6731176
Taiwan,TWN,1989,2.6228786
Taiwan,TWN,1990,3.2297251
Taiwan,TWN,1991,1.8460047
Taiwan,TWN,1992,2.9559004
Taiwan,TWN,1993,1.7509067
Taiwan,TWN,1994,2.0322669
Taiwan,TWN,1995,1.8287362
Taiwan,TWN,1996,1.7214506
Taiwan,TWN,1997,1.7988733
Taiwan,TWN,1998,2.0091813
Taiwan,TWN,1999,1.5634631
Taiwan,TWN,2000,1.32051
Taiwan,TWN,2001,1.4191482
Taiwan,TWN,2002,0.74011964
Taiwan,TWN,2003,0.76830935
Taiwan,TWN,2004,0.7751461
Taiwan,TWN,2005,0.96446824
Taiwan,TWN,2006,0.93731666
Taiwan,TWN,2007,0.96618396
Taiwan,TWN,2008,0.97173333
Taiwan,TWN,2009,0.8663352
Taiwan,TWN,2010,0.8992457
Taiwan,TWN,2011,0.8552352
Taiwan,TWN,2012,1.2150823
Taiwan,TWN,2013,1.1328006
Taiwan,TWN,2014,0.87695444
Taiwan,TWN,2015,0.9031138
Taiwan,TWN,2016,1.3112022
Taiwan,TWN,2017,1.0811484
Taiwan,TWN,2018,0.8739234
Taiwan,TWN,2019,1.0983713
Taiwan,TWN,2020,0.61384875
Taiwan,TWN,2021,0.6622329
Taiwan,TWN,2022,1.1537665
Taiwan,TWN,2023,0.8183795
Thailand,THA,1981,6.0151935
Thailand,THA,1982,7.570968
Thailand,THA,1983,6.589135
Thailand,THA,1984,6.626251
Thailand,THA,1985,5.735532
Thailand,THA,1986,8.078776
Thailand,THA,1987,5.189852
Thailand,THA,1988,4.226937
Thailand,THA,1989,5.4151726
Thailand,THA,1990,4.0942817
Thailand,THA,1991,3.4120042
Thailand,THA,1992,2.8787005
Thailand,THA,1993,2.2035897
Thailand,THA,1994,2.3899639
Thailand,THA,1995,3.1696572
Thailand,THA,1996,3.0655003
Thailand,THA,1997,2.8583515
Thailand,THA,1998,2.229145
Thailand,THA,1999,1.4095551
Thailand,THA,2000,2.3488128
Thailand,THA,2001,2.3189363
Thailand,THA,2002,2.5358934
Thailand,THA,2003,2.2928162
Thailand,THA,2004,1.7167355
Thailand,THA,2005,1.5903107
Thailand,THA,2006,2.1688535
Thailand,THA,2007,2.0870202
Thailand,THA,2008,1.8109441
Thailand,THA,2009,1.7542664
Thailand,THA,2010,1.2582474
Thailand,THA,2011,1.8053635
Thailand,THA,2012,1.7881025
Thailand,THA,2013,1.1235127
Thailand,THA,2014,1.0307205
Thailand,THA,2015,0.7352411
Thailand,THA,2016,0.67481107
Thailand,THA,2017,0.8706717
Thailand,THA,2018,1.3595744
Thailand,THA,2019,1.1240366
Thailand,THA,2020,0.8666458
Thailand,THA,2021,0.85661995
Thailand,THA,2022,1.2395777
Thailand,THA,2023,1.2305006
Trinidad and Tobago,TTO,2010,0
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0
Trinidad and Tobago,TTO,2016,0
Trinidad and Tobago,TTO,2017,0
Trinidad and Tobago,TTO,2018,0
Trinidad and Tobago,TTO,2019,0
Trinidad and Tobago,TTO,2020,0
Trinidad and Tobago,TTO,2021,0
Trinidad and Tobago,TTO,2022,0
Trinidad and Tobago,TTO,2023,0
Turkey,TUR,1982,12.745107
Turkey,TUR,1983,9.873128
Turkey,TUR,1984,11.098963
Turkey,TUR,1985,9.224896
Turkey,TUR,1986,8.344881
Turkey,TUR,1987,11.47902
Turkey,TUR,1988,16.23173
Turkey,TUR,1989,10.248438
Turkey,TUR,1990,12.194279
Turkey,TUR,1991,11.703176
Turkey,TUR,1992,13.033025
Turkey,TUR,1993,15.321747
Turkey,TUR,1994,14.254064
Turkey,TUR,1995,14.799756
Turkey,TUR,1996,15.450414
Turkey,TUR,1997,14.5302305
Turkey,TUR,1998,15.0322485
Turkey,TUR,1999,12.676309
Turkey,TUR,2000,10.573617
Turkey,TUR,2001,8.991555
Turkey,TUR,2002,11.443086
Turkey,TUR,2003,11.266543
Turkey,TUR,2004,13.636428
Turkey,TUR,2005,11.3719845
Turkey,TUR,2006,11.392471
Turkey,TUR,2007,8.636856
Turkey,TUR,2008,7.945235
Turkey,TUR,2009,8.419402
Turkey,TUR,2010,11.471929
Turkey,TUR,2011,10.798889
Turkey,TUR,2012,11.165203
Turkey,TUR,2013,11.46772
Turkey,TUR,2014,7.571086
Turkey,TUR,2015,11.37945
Turkey,TUR,2016,10.782138
Turkey,TUR,2017,8.668535
Turkey,TUR,2018,8.869809
Turkey,TUR,2019,12.661615
Turkey,TUR,2020,11.258155
Turkey,TUR,2021,7.5003114
Turkey,TUR,2022,8.831272
Turkey,TUR,2023,8.526795
Turkmenistan,TKM,1985,0.006198965
Turkmenistan,TKM,1986,0.0049806866
Turkmenistan,TKM,1987,0.0050066654
Turkmenistan,TKM,1988,0.004972991
Turkmenistan,TKM,1989,0.004839843
Turkmenistan,TKM,1990,0.0055096466
Turkmenistan,TKM,1991,0.0060665
Turkmenistan,TKM,1992,0.009013888
Turkmenistan,TKM,1993,0.011594093
Turkmenistan,TKM,1994,0.0087230075
Turkmenistan,TKM,1995,0.01134359
Turkmenistan,TKM,1996,0.009367659
USSR,OWID_USS,1965,3.4813333
USSR,OWID_USS,1966,3.6910226
USSR,OWID_USS,1967,3.3877103
USSR,OWID_USS,1968,3.8358662
USSR,OWID_USS,1969,4.0588303
USSR,OWID_USS,1970,4.1746306
USSR,OWID_USS,1971,4.0343986
USSR,OWID_USS,1972,3.7416914
USSR,OWID_USS,1973,3.5433114
USSR,OWID_USS,1974,3.623434
USSR,OWID_USS,1975,3.294978
USSR,OWID_USS,1976,3.4166837
USSR,OWID_USS,1977,3.5416844
USSR,OWID_USS,1978,3.918541
USSR,OWID_USS,1979,3.8662982
USSR,OWID_USS,1980,4.0433974
USSR,OWID_USS,1981,4.0194345
USSR,OWID_USS,1982,3.6683855
USSR,OWID_USS,1983,3.709566
USSR,OWID_USS,1984,4.022881
Ukraine,UKR,1985,1.1391944
Ukraine,UKR,1986,1.1281
Ukraine,UKR,1987,0.9946021
Ukraine,UKR,1988,1.2357123
Ukraine,UKR,1989,1.0963215
Ukraine,UKR,1990,0.9731684
Ukraine,UKR,1991,1.1563051
Ukraine,UKR,1992,0.9211404
Ukraine,UKR,1993,1.4715108
Ukraine,UKR,1994,1.8900633
Ukraine,UKR,1995,1.5910708
Ukraine,UKR,1996,1.4804907
Ukraine,UKR,1997,1.7526177
Ukraine,UKR,1998,2.9003167
Ukraine,UKR,1999,2.6797643
Ukraine,UKR,2000,2.1026812
Ukraine,UKR,2001,2.2616584
Ukraine,UKR,2002,1.8090998
Ukraine,UKR,2003,1.6829498
Ukraine,UKR,2004,2.135611
Ukraine,UKR,2005,2.2049546
Ukraine,UKR,2006,2.2571523
Ukraine,UKR,2007,1.7727228
Ukraine,UKR,2008,2.0709538
Ukraine,UKR,2009,2.505251
Ukraine,UKR,2010,2.558276
Ukraine,UKR,2011,2.047151
Ukraine,UKR,2012,1.9911255
Ukraine,UKR,2013,2.7471335
Ukraine,UKR,2014,1.9007795
Ukraine,UKR,2015,1.4482783
Ukraine,UKR,2016,1.9569994
Ukraine,UKR,2017,2.4414473
Ukraine,UKR,2018,2.7262018
Ukraine,UKR,2019,1.7914126
Ukraine,UKR,2020,2.1628504
Ukraine,UKR,2021,2.9164822
Ukraine,UKR,2022,4.4774065
Ukraine,UKR,2023,5.3547
United Kingdom,GBR,1965,0.58878726
United Kingdom,GBR,1966,0.57627946
United Kingdom,GBR,1967,0.620428
United Kingdom,GBR,1968,0.45640716
United Kingdom,GBR,1969,0.38531396
United Kingdom,GBR,1970,0.52578115
United Kingdom,GBR,1971,0.3983436
United Kingdom,GBR,1972,0.39256626
United Kingdom,GBR,1973,0.42551824
United Kingdom,GBR,1974,0.4752093
United Kingdom,GBR,1975,0.47519857
