Entity,Code,Year,Renewables (% equivalent primary energy)
OECD (EI),,1984,7.78471
OECD (EI),,1985,7.5927753
OECD (EI),,1986,7.5051866
OECD (EI),,1987,7.330774
OECD (EI),,1988,7.1939316
OECD (EI),,1989,6.96013
OECD (EI),,1990,7.2321734
OECD (EI),,1991,7.2712727
OECD (EI),,1992,7.183858
OECD (EI),,1993,7.514247
OECD (EI),,1994,7.201139
OECD (EI),,1995,7.4792905
OECD (EI),,1996,7.417124
OECD (EI),,1997,7.5245624
OECD (EI),,1998,7.3856034
OECD (EI),,1999,7.384856
OECD (EI),,2000,7.331838
OECD (EI),,2001,6.9366055
OECD (EI),,2002,7.08296
OECD (EI),,2003,6.9927278
OECD (EI),,2004,7.1436825
OECD (EI),,2005,7.295665
OECD (EI),,2006,7.5883503
OECD (EI),,2007,7.662472
OECD (EI),,2008,8.305094
OECD (EI),,2009,8.955171
OECD (EI),,2010,9.184233
OECD (EI),,2011,9.892215
OECD (EI),,2012,10.450385
OECD (EI),,2013,10.852429
OECD (EI),,2014,11.213822
OECD (EI),,2015,11.683493
OECD (EI),,2016,12.080385
OECD (EI),,2017,12.510447
OECD (EI),,2018,12.846675
OECD (EI),,2019,13.385312
OECD (EI),,2020,15.262735
OECD (EI),,2021,14.996355
OECD (EI),,2022,15.654585
OECD (EI),,2023,16.490988
Oceania,,1965,11.181268
Oceania,,1966,10.888558
Oceania,,1967,10.597106
Oceania,,1968,10.568056
Oceania,,1969,10.485673
Oceania,,1970,10.650265
Oceania,,1971,11.413852
Oceania,,1972,11.253138
Oceania,,1973,10.800494
Oceania,,1974,11.169483
Oceania,,1975,11.884285
Oceania,,1976,10.8309
Oceania,,1977,9.8752365
Oceania,,1978,10.272688
Oceania,,1979,10.619365
Oceania,,1980,10.643841
Oceania,,1981,10.705261
Oceania,,1982,10.048259
Oceania,,1983,10.295348
Oceania,,1984,10.42519
Oceania,,1985,10.177484
Oceania,,1986,10.61106
Oceania,,1987,10.198538
Oceania,,1988,10.273805
Oceania,,1989,9.845934
Oceania,,1990,9.96372
Oceania,,1991,10.165779
Oceania,,1992,9.647966
Oceania,,1993,10.115576
Oceania,,1994,10.165904
Oceania,,1995,10.170566
Oceania,,1996,9.703573
Oceania,,1997,8.932608
Oceania,,1998,9.214098
Oceania,,1999,8.585494
Oceania,,2000,8.834103
Oceania,,2001,8.116986
Oceania,,2002,8.589448
Oceania,,2003,8.364992
Oceania,,2004,8.900089
Oceania,,2005,8.550485
Oceania,,2006,8.380761
Oceania,,2007,8.141011
Oceania,,2008,7.705098
Oceania,,2009,8.413787
Oceania,,2010,8.962869
Oceania,,2011,10.150545
Oceania,,2012,9.881493
Oceania,,2013,10.578268
Oceania,,2014,10.325296
Oceania,,2015,10.618406
Oceania,,2016,11.535695
Oceania,,2017,10.972187
Oceania,,2018,12.364855
Oceania,,2019,12.664663
Oceania,,2020,14.552284
Oceania,,2021,16.435673
Oceania,,2022,17.507853
Oceania,,2023,18.395723
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Pakistan,PAK,1965,7.8989334
Pakistan,PAK,1966,7.8401723
Pakistan,PAK,1967,8.392017
Pakistan,PAK,1968,8.885178
Pakistan,PAK,1969,9.32975
Pakistan,PAK,1970,8.390381
Pakistan,PAK,1971,11.718861
Pakistan,PAK,1972,13.253895
Pakistan,PAK,1973,13.087776
Pakistan,PAK,1974,12.144384
Pakistan,PAK,1975,13.310855
Pakistan,PAK,1976,14.231518
Pakistan,PAK,1977,15.620375
Pakistan,PAK,1978,18.110392
Pakistan,PAK,1979,17.961802
Pakistan,PAK,1980,16.982367
Pakistan,PAK,1981,16.494284
Pakistan,PAK,1982,16.829155
Pakistan,PAK,1983,18.23449
Pakistan,PAK,1984,17.859362
Pakistan,PAK,1985,17.652676
Pakistan,PAK,1986,15.925441
Pakistan,PAK,1987,18.666111
Pakistan,PAK,1988,18.419365
Pakistan,PAK,1989,17.649538
Pakistan,PAK,1990,16.537376
Pakistan,PAK,1991,16.70148
Pakistan,PAK,1992,17.344547
Pakistan,PAK,1993,17.234846
Pakistan,PAK,1994,16.347652
Pakistan,PAK,1995,16.378124
Pakistan,PAK,1996,16.762865
Pakistan,PAK,1997,12.898633
Pakistan,PAK,1998,15.707119
Pakistan,PAK,1999,13.423369
Pakistan,PAK,2000,11.344157
Pakistan,PAK,2001,11.41505
Pakistan,PAK,2002,12.188603
Pakistan,PAK,2003,13.333745
Pakistan,PAK,2004,12.676344
Pakistan,PAK,2005,13.597511
Pakistan,PAK,2006,12.633492
Pakistan,PAK,2007,12.365368
Pakistan,PAK,2008,10.553455
Pakistan,PAK,2009,10.887298
Pakistan,PAK,2010,11.174604
Pakistan,PAK,2011,11.411279
Pakistan,PAK,2012,4.3177714
Pakistan,PAK,2013,11.522534
Pakistan,PAK,2014,11.496399
Pakistan,PAK,2015,11.174582
Pakistan,PAK,2016,18.060019
Pakistan,PAK,2017,9.591862
Pakistan,PAK,2018,9.339477
Pakistan,PAK,2019,10.928218
Pakistan,PAK,2020,11.878904
Pakistan,PAK,2021,10.295108
Pakistan,PAK,2022,10.746907
Pakistan,PAK,2023,12.158016
Peru,PER,1965,14.111192
Peru,PER,1966,12.44985
Peru,PER,1967,13.701914
Peru,PER,1968,14.438605
Peru,PER,1969,15.602733
Peru,PER,1970,14.453897
Peru,PER,1971,17.671726
Peru,PER,1972,20.367374
Peru,PER,1973,19.269955
Peru,PER,1974,18.357447
Peru,PER,1975,18.165419
Peru,PER,1976,18.748161
Peru,PER,1977,19.299875
Peru,PER,1978,19.762917
Peru,PER,1979,20.380566
Peru,PER,1980,19.653429
Peru,PER,1981,21.267382
Peru,PER,1982,22.379803
Peru,PER,1983,24.7024
Peru,PER,1984,25.10971
Peru,PER,1985,27.571497
Peru,PER,1986,27.36942
Peru,PER,1987,27.023901
Peru,PER,1988,26.66977
Peru,PER,1989,29.208477
Peru,PER,1990,29.3326
Peru,PER,1991,32.4131
Peru,PER,1992,28.131083
Peru,PER,1993,31.196318
Peru,PER,1994,31.000929
Peru,PER,1995,29.034714
Peru,PER,1996,28.984978
Peru,PER,1997,29.360388
Peru,PER,1998,29.655832
Peru,PER,1999,30.45707
Peru,PER,2000,32.803722
Peru,PER,2001,35.784416
Peru,PER,2002,35.718197
Peru,PER,2003,36.943634
Peru,PER,2004,32.471973
Peru,PER,2005,32.167603
Peru,PER,2006,34.89119
Peru,PER,2007,31.92008
Peru,PER,2008,28.833765
Peru,PER,2009,29.686222
Peru,PER,2010,26.66478
Peru,PER,2011,25.7675
Peru,PER,2012,25.905352
Peru,PER,2013,26.089094
Peru,PER,2014,25.839888
Peru,PER,2015,25.96086
Peru,PER,2016,24.635094
Peru,PER,2017,28.8025
Peru,PER,2018,29.431833
Peru,PER,2019,29.259865
Peru,PER,2020,32.38074
Peru,PER,2021,29.827547
Peru,PER,2022,26.950771
Peru,PER,2023,26.3495
Philippines,PHL,1994,15.584561
Philippines,PHL,1995,13.865186
Philippines,PHL,1996,14.195755
Philippines,PHL,1997,12.731898
Philippines,PHL,1998,13.421566
Philippines,PHL,1999,17.445614
Philippines,PHL,2000,18.215158
Philippines,PHL,2001,16.721498
Philippines,PHL,2002,16.281395
Philippines,PHL,2003,16.082535
Philippines,PHL,2004,16.66137
Philippines,PHL,2005,16.062689
Philippines,PHL,2006,18.680271
Philippines,PHL,2007,16.622225
Philippines,PHL,2008,17.630617
Philippines,PHL,2009,17.189402
Philippines,PHL,2010,14.867266
Philippines,PHL,2011,16.133564
Philippines,PHL,2012,16.406023
Philippines,PHL,2013,14.824674
Philippines,PHL,2014,14.0257845
Philippines,PHL,2015,13.544877
Philippines,PHL,2016,13.032715
Philippines,PHL,2017,12.544034
Philippines,PHL,2018,12.185792
Philippines,PHL,2019,11.252809
Philippines,PHL,2020,11.994338
Philippines,PHL,2021,12.277111
Philippines,PHL,2022,12.353064
Philippines,PHL,2023,11.991217
Poland,POL,1965,0.35209692
Poland,POL,1966,0.35020763
Poland,POL,1967,0.36476684
Poland,POL,1968,0.35622165
Poland,POL,1969,0.28452122
Poland,POL,1970,0.5491499
Poland,POL,1971,0.4868724
Poland,POL,1972,0.46839935
Poland,POL,1973,0.45816854
Poland,POL,1974,0.62098205
Poland,POL,1975,0.5374193
Poland,POL,1976,0.4238295
Poland,POL,1977,0.49482882
Poland,POL,1978,0.46934915
Poland,POL,1979,0.4277541
Poland,POL,1980,0.5173494
Poland,POL,1981,0.53229034
Poland,POL,1982,0.39483663
Poland,POL,1983,0.44284832
Poland,POL,1984,0.36715874
Poland,POL,1985,0.45986456
Poland,POL,1986,0.38169917
Poland,POL,1987,0.35510293
Poland,POL,1988,0.36688256
Poland,POL,1989,0.34613892
Poland,POL,1990,0.36069712
Poland,POL,1991,0.37821305
Poland,POL,1992,0.42480856
Poland,POL,1993,0.40594906
Poland,POL,1994,0.48812428
Poland,POL,1995,0.5228245
Poland,POL,1996,0.52704245
Poland,POL,1997,0.55044067
Poland,POL,1998,0.68301076
Poland,POL,1999,0.6465406
Poland,POL,2000,0.6828024
Poland,POL,2001,0.82030505
Poland,POL,2002,0.8196593
Poland,POL,2003,0.6754677
Poland,POL,2004,0.89124244
Poland,POL,2005,1.1357023
Poland,POL,2006,1.2500061
Poland,POL,2007,1.5729032
Poland,POL,2008,2.2196028
Poland,POL,2009,3.0065136
Poland,POL,2010,3.480314
Poland,POL,2011,4.0782795
Poland,POL,2012,5.2809553
Poland,POL,2013,5.2191496
Poland,POL,2014,6.1203938
Poland,POL,2015,6.6168427
Poland,POL,2016,6.1215067
Poland,POL,2017,6.1789308
Poland,POL,2018,5.839044
Poland,POL,2019,6.9754353
Poland,POL,2020,7.961944
Poland,POL,2021,7.9004536
Poland,POL,2022,9.753635
Poland,POL,2023,12.15362
Portugal,PRT,1996,18.589865
Portugal,PRT,1997,16.506462
Portugal,PRT,1998,15.056531
Portugal,PRT,1999,9.0626745
Portugal,PRT,2000,13.041931
Portugal,PRT,2001,15.588596
Portugal,PRT,2002,9.700441
Portugal,PRT,2003,16.955767
Portugal,PRT,2004,12.039919
Portugal,PRT,2005,8.080094
Portugal,PRT,2006,15.515363
Portugal,PRT,2007,16.120733
Portugal,PRT,2008,15.212748
Portugal,PRT,2009,18.914309
Portugal,PRT,2010,27.481773
Portugal,PRT,2011,24.613186
Portugal,PRT,2012,21.803562
Portugal,PRT,2013,29.319233
Portugal,PRT,2014,30.905668
Portugal,PRT,2015,24.606657
Portugal,PRT,2016,29.398247
Portugal,PRT,2017,21.4418
Portugal,PRT,2018,26.868534
Portugal,PRT,2019,26.36674
Portugal,PRT,2020,31.739737
Portugal,PRT,2021,33.30672
Portugal,PRT,2022,29.567095
Portugal,PRT,2023,36.043407
Romania,ROU,1965,1.0662187
Romania,ROU,1966,1.0295304
Romania,ROU,1967,1.3156693
Romania,ROU,1968,1.3085219
Romania,ROU,1969,1.6154397
Romania,ROU,1970,1.8980383
Romania,ROU,1971,2.8985317
Romania,ROU,1972,4.4929147
Romania,ROU,1973,4.244083
Romania,ROU,1974,4.733459
Romania,ROU,1975,4.7930484
Romania,ROU,1976,3.8519478
Romania,ROU,1977,4.1872053
Romania,ROU,1978,4.415802
Romania,ROU,1979,4.6259027
Romania,ROU,1980,5.1059165
Romania,ROU,1981,5.13411
Romania,ROU,1982,4.819664
Romania,ROU,1983,4.1099567
Romania,ROU,1984,4.6709805
Romania,ROU,1985,5.2583566
Romania,ROU,1986,4.378278
Romania,ROU,1987,4.377777
Romania,ROU,1988,5.665993
Romania,ROU,1989,5.2358437
Romania,ROU,1990,4.5902443
Romania,ROU,1991,6.907993
Romania,ROU,1992,6.2837844
Romania,ROU,1993,7.054651
Romania,ROU,1994,7.641244
Romania,ROU,1995,8.897041
Romania,ROU,1996,8.4489
Romania,ROU,1997,9.899968
Romania,ROU,1998,11.665589
Romania,ROU,1999,12.841183
Romania,ROU,2000,10.396162
Romania,ROU,2001,10.312888
Romania,ROU,2002,10.6151085
Romania,ROU,2003,8.716782
Romania,ROU,2004,10.400997
Romania,ROU,2005,12.570368
Romania,ROU,2006,11.172961
Romania,ROU,2007,10.141547
Romania,ROU,2008,10.890497
Romania,ROU,2009,11.198948
Romania,ROU,2010,14.560341
Romania,ROU,2011,11.572444
Romania,ROU,2012,10.943061
Romania,ROU,2013,15.251156
Romania,ROU,2014,18.369642
Romania,ROU,2015,19.0635
Romania,ROU,2016,19.76933
Romania,ROU,2017,17.551456
Romania,ROU,2018,18.607592
Romania,ROU,2019,18.112835
Romania,ROU,2020,18.9344
Romania,ROU,2021,18.965462
Romania,ROU,2022,18.55735
Romania,ROU,2023,21.853575
Russia,RUS,1985,4.942973
Russia,RUS,1986,4.9969373
Russia,RUS,1987,4.785533
Russia,RUS,1988,4.656944
Russia,RUS,1989,4.6052628
Russia,RUS,1990,4.8983045
Russia,RUS,1991,5.0031915
Russia,RUS,1992,5.3367796
Russia,RUS,1993,5.780298
Russia,RUS,1994,6.394297
Russia,RUS,1995,6.7691536
Russia,RUS,1996,6.157421
Russia,RUS,1997,6.642447
Russia,RUS,1998,6.6998005
Russia,RUS,1999,6.699299
Russia,RUS,2000,6.728622
Russia,RUS,2001,6.9759703
Russia,RUS,2002,6.4927287
Russia,RUS,2003,6.075377
Russia,RUS,2004,6.7542715
Russia,RUS,2005,6.60369
Russia,RUS,2006,6.309633
Russia,RUS,2007,6.371351
Russia,RUS,2008,5.8674455
Russia,RUS,2009,6.4854555
Russia,RUS,2010,5.932116
Russia,RUS,2011,5.585332
Russia,RUS,2012,5.530701
Russia,RUS,2013,6.1628795
Russia,RUS,2014,5.856428
Russia,RUS,2015,5.7368736
Russia,RUS,2016,6.1516156
Russia,RUS,2017,6.105612
Russia,RUS,2018,6.0377364
Russia,RUS,2019,6.198255
Russia,RUS,2020,7.0554247
Russia,RUS,2021,6.9498515
Russia,RUS,2022,6.241348
Russia,RUS,2023,6.3073745
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0.00008040188
Saudi Arabia,SAU,2009,0.00007712719
Saudi Arabia,SAU,2010,0.00046302893
Saudi Arabia,SAU,2011,0.00058165716
Saudi Arabia,SAU,2012,0.0025898875
Saudi Arabia,SAU,2013,0.0042384802
Saudi Arabia,SAU,2014,0.0042397035
Saudi Arabia,SAU,2015,0.0040422482
Saudi Arabia,SAU,2016,0.0038626196
Saudi Arabia,SAU,2017,0.005842626
Saudi Arabia,SAU,2018,0.0140152965
Saudi Arabia,SAU,2019,0.018870562
Saudi Arabia,SAU,2020,0.019380186
Saudi Arabia,SAU,2021,0.073368594
Saudi Arabia,SAU,2022,0.18877397
Saudi Arabia,SAU,2023,0.46517056
Singapore,SGP,1992,0.26192996
Singapore,SGP,1993,0.23974906
Singapore,SGP,1994,0.20962867
Singapore,SGP,1995,0.20108198
Singapore,SGP,1996,0.1992702
Singapore,SGP,1997,0.18945949
Singapore,SGP,1998,0.1868752
Singapore,SGP,1999,0.1887619
Slovakia,SVK,1965,6.1526546
Slovakia,SVK,1966,5.695992
Slovakia,SVK,1967,4.855119
Slovakia,SVK,1968,4.037017
Slovakia,SVK,1969,3.0090578
Slovakia,SVK,1970,4.1029906
Slovakia,SVK,1971,2.8729022
Slovakia,SVK,1972,2.8613744
Slovakia,SVK,1973,2.3518412
Slovakia,SVK,1974,3.7575521
Slovakia,SVK,1975,3.2334025
Slovakia,SVK,1976,3.1432195
Slovakia,SVK,1977,3.5666409
Slovakia,SVK,1978,3.1892207
Slovakia,SVK,1979,2.585242
Slovakia,SVK,1980,3.0467434
Slovakia,SVK,1981,2.6747828
Slovakia,SVK,1982,2.3736458
Slovakia,SVK,1983,2.5121586
Slovakia,SVK,1984,1.9794103
Slovakia,SVK,1985,2.611933
Slovakia,SVK,1986,2.0846353
Slovakia,SVK,1987,2.3514032
Slovakia,SVK,1988,2.125359
Slovakia,SVK,1989,2.34242
Slovakia,SVK,1990,2.238396
Slovakia,SVK,1991,1.8738332
Slovakia,SVK,1992,2.6797173
Slovakia,SVK,1993,4.882404
Slovakia,SVK,1994,6.2258196
Slovakia,SVK,1995,6.879693
Slovakia,SVK,1996,5.918111
Slovakia,SVK,1997,5.796413
Slovakia,SVK,1998,6.0220594
Slovakia,SVK,1999,6.2612333
Slovakia,SVK,2000,6.2527742
Slovakia,SVK,2001,6.8157163
Slovakia,SVK,2002,7.0188084
Slovakia,SVK,2003,4.7456207
Slovakia,SVK,2004,5.5366516
Slovakia,SVK,2005,5.972091
Slovakia,SVK,2006,6.4822927
Slovakia,SVK,2007,7.168528
Slovakia,SVK,2008,6.531349
Slovakia,SVK,2009,7.7517366
Slovakia,SVK,2010,8.70235
Slovakia,SVK,2011,7.8310323
Slovakia,SVK,2012,8.70284
Slovakia,SVK,2013,9.72592
Slovakia,SVK,2014,10.567541
Slovakia,SVK,2015,10.2900915
Slovakia,SVK,2016,10.975566
Slovakia,SVK,2017,10.268712
Slovakia,SVK,2018,9.377256
Slovakia,SVK,2019,10.941603
Slovakia,SVK,2020,11.446591
Slovakia,SVK,2021,10.579658
Slovakia,SVK,2022,10.010984
Slovakia,SVK,2023,11.760024
Slovenia,SVN,1990,12.717572
Slovenia,SVN,1991,15.401305
Slovenia,SVN,1992,15.633246
Slovenia,SVN,1993,13.474588
Slovenia,SVN,1994,14.181859
Slovenia,SVN,1995,12.933574
Slovenia,SVN,1996,13.901846
Slovenia,SVN,1997,11.45787
Slovenia,SVN,1998,12.754673
Slovenia,SVN,1999,14.103078
Slovenia,SVN,2000,14.733458
Slovenia,SVN,2001,13.841274
Slovenia,SVN,2002,12.219699
Slovenia,SVN,2003,11.173245
Slovenia,SVN,2004,14.313094
Slovenia,SVN,2005,12.028579
Slovenia,SVN,2006,12.332751
Slovenia,SVN,2007,11.394595
Slovenia,SVN,2008,13.356626
Slovenia,SVN,2009,16.37066
Slovenia,SVN,2010,15.943668
Slovenia,SVN,2011,13.359873
Slovenia,SVN,2012,15.410497
Slovenia,SVN,2013,18.234604
Slovenia,SVN,2014,22.358
Slovenia,SVN,2015,16.322464
Slovenia,SVN,2016,17.403461
Slovenia,SVN,2017,15.219538
Slovenia,SVN,2018,18.022463
Slovenia,SVN,2019,18.17371
Slovenia,SVN,2020,20.58059
Slovenia,SVN,2021,20.394213
Slovenia,SVN,2022,16.556498
Slovenia,SVN,2023,24.549088
South Africa,ZAF,1965,0.03088645
South Africa,ZAF,1966,0.029866168
South Africa,ZAF,1967,0.020714175
South Africa,ZAF,1968,0.018117521
South Africa,ZAF,1969,0.015396577
South Africa,ZAF,1970,0.017539406
South Africa,ZAF,1971,0.07294351
South Africa,ZAF,1972,0.5257942
South Africa,ZAF,1973,0.577211
South Africa,ZAF,1974,0.64483654
South Africa,ZAF,1975,0.59844273
South Africa,ZAF,1976,0.960404
South Africa,ZAF,1977,0.97140497
South Africa,ZAF,1978,0.96227145
South Africa,ZAF,1979,0.55904925
South Africa,ZAF,1980,0.45417184
South Africa,ZAF,1981,0.65005094
South Africa,ZAF,1982,0.37149054
South Africa,ZAF,1983,0.2147052
South Africa,ZAF,1984,0.18491055
South Africa,ZAF,1985,0.20175482
South Africa,ZAF,1986,0.5151001
South Africa,ZAF,1987,0.50519806
South Africa,ZAF,1988,0.89705485
South Africa,ZAF,1989,0.8193388
South Africa,ZAF,1990,0.29005042
South Africa,ZAF,1991,0.5727414
South Africa,ZAF,1992,0.21651152
South Africa,ZAF,1993,0.04210848
South Africa,ZAF,1994,0.29699612
South Africa,ZAF,1995,0.13997532
South Africa,ZAF,1996,0.35900468
South Africa,ZAF,1997,0.57072836
South Africa,ZAF,1998,0.4763036
South Africa,ZAF,1999,0.23447947
South Africa,ZAF,2000,0.40555853
South Africa,ZAF,2001,0.5403345
South Africa,ZAF,2002,0.6958178
South Africa,ZAF,2003,0.34200904
South Africa,ZAF,2004,0.340497
South Africa,ZAF,2005,0.40440947
South Africa,ZAF,2006,0.7313796
South Africa,ZAF,2007,0.7601123
South Africa,ZAF,2008,0.39022717
South Africa,ZAF,2009,0.4087299
South Africa,ZAF,2010,0.32559684
South Africa,ZAF,2011,0.73007625
South Africa,ZAF,2012,0.35352018
South Africa,ZAF,2013,0.40839747
South Africa,ZAF,2014,0.8483203
South Africa,ZAF,2015,1.3551667
South Africa,ZAF,2016,1.56915
South Africa,ZAF,2017,2.2865975
South Africa,ZAF,2018,2.404241
South Africa,ZAF,2019,2.317103
South Africa,ZAF,2020,2.7063916
South Africa,ZAF,2021,3.4062326
South Africa,ZAF,2022,3.8082933
South Africa,ZAF,2023,3.9379861
South America,,1965,10.950933
South America,,1966,11.442433
South America,,1967,11.675979
South America,,1968,11.614463
South America,,1969,11.965155
South America,,1970,13.727029
South America,,1971,14.36303
South America,,1972,15.235447
South America,,1973,15.541876
South America,,1974,16.56562
South America,,1975,17.728695
South America,,1976,18.377558
South America,,1977,19.364435
South America,,1978,20.289461
South America,,1979,21.441954
South America,,1980,23.149176
South America,,1981,23.407757
South America,,1982,24.896477
South America,,1983,26.90876
South America,,1984,28.651503
South America,,1985,29.910938
South America,,1986,30.554363
South America,,1987,31.298008
South America,,1988,31.460884
South America,,1989,31.789536
South America,,1990,32.58089
South America,,1991,33.69266
South America,,1992,33.13941
South America,,1993,34.23136
South America,,1994,34.24824
South America,,1995,33.784214
South America,,1996,33.660656
South America,,1997,33.587646
South America,,1998,33.389034
South America,,1999,33.421467
South America,,2000,33.8812
South America,,2001,32.053097
South America,,2002,33.25963
South America,,2003,34.24368
South America,,2004,33.324173
South America,,2005,34.024952
South America,,2006,33.6301
South America,,2007,33.550426
South America,,2008,33.250137
South America,,2009,34.604362
South America,,2010,33.498505
South America,,2011,33.61854
South America,,2012,32.008015
South America,,2013,31.088167
South America,,2014,30.612906
South America,,2015,31.297712
South America,,2016,32.293205
South America,,2017,33.26693
South America,,2018,35.199318
South America,,2019,36.25211
South America,,2020,38.720528
South America,,2021,35.61031
South America,,2022,37.392483
South America,,2023,38.354637
South Korea,KOR,1986,1.312816
South Korea,KOR,1987,1.5100771
South Korea,KOR,1988,0.677997
South Korea,KOR,1989,0.93018705
South Korea,KOR,1990,1.2995178
South Korea,KOR,1991,0.85526127
South Korea,KOR,1992,0.67404026
South Korea,KOR,1993,0.8389681
South Korea,KOR,1994,0.43198678
South Korea,KOR,1995,0.510264
South Korea,KOR,1996,0.43619755
South Korea,KOR,1997,0.40268743
South Korea,KOR,1998,0.66056716
South Korea,KOR,1999,0.5941213
South Korea,KOR,2000,0.5423654
South Korea,KOR,2001,0.31239682
South Korea,KOR,2002,0.41882345
South Korea,KOR,2003,0.59878874
South Korea,KOR,2004,0.53489524
South Korea,KOR,2005,0.45388287
South Korea,KOR,2006,0.45052043
South Korea,KOR,2007,0.50456274
South Korea,KOR,2008,0.52959335
South Korea,KOR,2009,0.57030386
South Korea,KOR,2010,0.66277707
South Korea,KOR,2011,0.7799187
South Korea,KOR,2012,0.8564173
South Korea,KOR,2013,1.1068002
South Korea,KOR,2014,1.3296236
South Korea,KOR,2015,1.5059779
South Korea,KOR,2016,1.6973257
South Korea,KOR,2017,2.0170283
South Korea,KOR,2018,2.5112457
South Korea,KOR,2019,2.9624655
South Korea,KOR,2020,3.6470647
South Korea,KOR,2021,4.0693073
South Korea,KOR,2022,4.6026564
South Korea,KOR,2023,4.777831
South and Central America (EI),,1965,9.60451
South and Central America (EI),,1966,10.030234
South and Central America (EI),,1967,10.192842
South and Central America (EI),,1968,10.212114
South and Central America (EI),,1969,10.530124
South and Central America (EI),,1970,11.785575
South and Central America (EI),,1971,12.576248
South and Central America (EI),,1972,13.132516
South and Central America (EI),,1973,13.330284
South and Central America (EI),,1974,14.3266325
South and Central America (EI),,1975,15.354613
South and Central America (EI),,1976,16.038479
South and Central America (EI),,1977,16.824804
South and Central America (EI),,1978,17.765219
South and Central America (EI),,1979,18.932005
South and Central America (EI),,1980,20.51037
South and Central America (EI),,1981,20.731993
South and Central America (EI),,1982,22.259314
South and Central America (EI),,1983,24.130272
South and Central America (EI),,1984,25.632614
South and Central America (EI),,1985,27.029598
South and Central America (EI),,1986,27.779678
South and Central America (EI),,1987,28.439814
South and Central America (EI),,1988,28.676905
South and Central America (EI),,1989,28.859728
South and Central America (EI),,1990,29.581772
South and Central America (EI),,1991,30.606064
South and Central America (EI),,1992,30.18032
South and Central America (EI),,1993,31.136412
South and Central America (EI),,1994,31.049511
South and Central America (EI),,1995,30.661942
South and Central America (EI),,1996,30.625868
South and Central America (EI),,1997,30.49611
South and Central America (EI),,1998,30.21089
South and Central America (EI),,1999,30.39782
South and Central America (EI),,2000,30.422392
South and Central America (EI),,2001,28.500505
South and Central America (EI),,2002,29.502895
South and Central America (EI),,2003,30.214031
South and Central America (EI),,2004,29.55826
South and Central America (EI),,2005,30.18911
South and Central America (EI),,2006,29.767607
South and Central America (EI),,2007,29.855717
South and Central America (EI),,2008,29.900003
South and Central America (EI),,2009,31.176962
South and Central America (EI),,2010,30.33738
South and Central America (EI),,2011,30.55185
South and Central America (EI),,2012,29.359827
South and Central America (EI),,2013,28.656412
South and Central America (EI),,2014,28.219776
South and Central America (EI),,2015,28.735926
South and Central America (EI),,2016,29.655588
South and Central America (EI),,2017,30.631502
South and Central America (EI),,2018,32.331036
South and Central America (EI),,2019,33.049023
South and Central America (EI),,2020,35.69697
South and Central America (EI),,2021,33.077892
South and Central America (EI),,2022,34.743507
South and Central America (EI),,2023,35.390182
Spain,ESP,1969,18.460058
Spain,ESP,1970,15.5593195
Spain,ESP,1971,16.187815
Spain,ESP,1972,16.690348
Spain,ESP,1973,12.429852
Spain,ESP,1974,12.622827
Spain,ESP,1975,10.509174
Spain,ESP,1976,7.9374013
Spain,ESP,1977,14.476513
Spain,ESP,1978,14.644488
Spain,ESP,1979,15.632557
Spain,ESP,1980,9.981172
Spain,ESP,1981,7.40712
Spain,ESP,1982,8.885108
Spain,ESP,1983,8.936358
Spain,ESP,1984,10.203865
Spain,ESP,1985,10.242602
Spain,ESP,1986,8.501704
Spain,ESP,1987,8.477232
Spain,ESP,1988,10.430665
Spain,ESP,1989,5.53302
Spain,ESP,1990,7.198869
Spain,ESP,1991,7.452908
